item_code,old_price,new_price,change_reason,supplier_name,quote_reference,created_at
SKIP6MTR,519.0,519.0,supplier_quote,Heartwood Industries Pty Ltd,"",2024-02-28
SKIP6MTR,519.0,519.0,supplier_quote,Tekna Site,"",2024-08-04
SKIP6MTR,519.0,680.0,supplier_quote,Icon Skip Bins,"",2025-04-30
TRUSSQUOTE,,1.0,supplier_quote,TRUSSES,"",2023-06-27
TRUSSQUOTE,1.0,1.0,supplier_quote,Trusses & Pre Nail,"",2023-09-02
TRUSSQUOTE,1.0,1.0,supplier_quote,The Truss Company,"",2023-12-04
TRUSSQUOTE,1.0,1.0,supplier_quote,Bunnings,"",2024-03-05
CONPIERS,,7.0,supplier_quote,CONCRETOR,"",2023-06-27
DRB,,250.0,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
DRB,250.0,250.0,supplier_quote,Fluid Building Approvals,"",2023-12-04
PIBR,,20.0,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
PIBR,20.0,20.0,supplier_quote,Fluid Building Approvals,"",2023-12-04
PDSSB,,433.2,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
PDSSB,433.2,433.2,supplier_quote,Fluid Building Approvals,"",2023-12-04
WCI,,680.0,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
WCI,680.0,680.0,supplier_quote,Fluid Building Approvals,"",2023-12-04
BOSB,,170.0,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
BOSB,170.0,170.0,supplier_quote,Fluid Building Approvals,"",2023-12-04
BOSWB,,410.0,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
BOSWB,410.0,410.0,supplier_quote,Fluid Building Approvals,"",2023-12-04
BOSWI,,125.0,supplier_quote,PRIVATE CERTIFIER,"",2023-06-27
BOSWI,125.0,125.0,supplier_quote,Fluid Building Approvals,"",2023-12-04
SEABCCBUILDRED,,58.0,supplier_quote,SEARCHES,"",2023-06-27
TM511,,41.25,supplier_quote,STEEL MESH,"",2023-06-27
TM511,41.25,41.25,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
TM412,,35.43,supplier_quote,STEEL MESH,"",2023-06-27
TM412,35.43,35.43,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
6METRELONG,,11.36,supplier_quote,STEEL MESH,"",2023-06-27
6METRELONG,11.36,9.91,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
SOLCNTMLNDSRCH,,90.0,supplier_quote,SEARCHES,"",2023-06-27
SOLLNDTAXSRCH,,1.0,supplier_quote,SEARCHES,"",2023-06-27
SOLMNRDSSRCH,,1.0,supplier_quote,SEARCHES,"",2023-06-27
SOLSETTBNOTICE,,1.0,supplier_quote,SEARCHES,"",2023-06-27
LANDDEP,,1.0,supplier_quote,LAND,"",2023-06-27
KITBB,,390.0,supplier_quote,CABINET MAKER,"",2023-06-27
KITBB,390.0,390.0,supplier_quote,Aspect Joinery Pty Ltd,"",2023-09-02
KITBB,390.0,585.0,supplier_quote,Tekna Kitchen Material,"",2024-08-22
KITHC,,425.0,supplier_quote,CABINET MAKER,"",2023-06-27
KITHC,425.0,425.0,supplier_quote,Aspect Joinery Pty Ltd,"",2023-09-02
KITB,,330.0,supplier_quote,CABINET MAKER,"",2023-06-27
KITB,330.0,330.0,supplier_quote,Aspect Joinery Pty Ltd,"",2023-09-02
KITB,330.0,544.5,supplier_quote,Tekna Kitchen Material,"",2024-08-22
KITWO,,794.0,supplier_quote,CABINET MAKER,"",2023-06-27
KITWO,794.0,794.0,supplier_quote,Aspect Joinery Pty Ltd,"",2023-09-02
KITWO,794.0,880.0,supplier_quote,Tekna Kitchen Material,"",2024-05-19
SMDBAR16X6000,,20.36,supplier_quote,STEEL MESH,"",2023-06-27
SMDBAR16X6000,20.36,20.36,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
CB12X500X500,,1.23,supplier_quote,STEEL MESH,"",2023-06-27
CB12X500X500,1.23,1.23,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
CNRBARY12,,2.59,supplier_quote,STEEL MESH,"",2023-06-27
CNRBARY12,2.59,2.59,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
STR12X1200X150,,1.66,supplier_quote,STEEL MESH,"",2023-06-27
STR12X1200X150,1.66,1.66,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
R12TMZCAGE400,,95.53,supplier_quote,STEEL MESH,"",2023-06-27
R12TMZCAGE400,95.53,95.53,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
R11TMZCAGE300,,51.85,supplier_quote,STEEL MESH,"",2023-06-27
R11TMZCAGE300,51.85,51.85,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
R11TMZCAGE400,,52.91,supplier_quote,STEEL MESH,"",2023-06-27
R11TMZCAGE400,52.91,52.91,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
L18150,,55.32,supplier_quote,BRICK HARDWARE,"",2023-06-27
L18150,55.32,55.32,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-10-25
L18150,55.32,55.32,supplier_quote,Bunnings,"",2024-02-26
EXC1000/1450,,130.0,supplier_quote,MACHINERY,"",2023-06-27
EXC1000/1450,130.0,130.0,supplier_quote,BWS Earthworks,"",2023-12-04
EXC1000/1450,130.0,128.0,supplier_quote,Heartwood Industries Pty Ltd,"",2024-02-28
EXC1000/1450,128.0,128.0,supplier_quote,Tekna Site,"",2024-08-04
EXC1000/1450,128.0,130.0,supplier_quote,SITE CLEAN,"",2024-09-19
1.5TEXC,,85.0,supplier_quote,MACHINERY,"",2023-06-27
1.5TRB,,115.0,supplier_quote,MACHINERY,"",2023-06-27
1.5TPHB,,100.0,supplier_quote,MACHINERY,"",2023-06-27
SURCONTOUR,,420.0,supplier_quote,SURVEYOR,"",2023-06-27
SURCONTOUR,420.0,420.0,supplier_quote,Survey 360 Pty Ltd,"",2023-09-02
SURCONTOUR,420.0,400.0,supplier_quote,Survey Mark,"",2023-12-03
SURCONTOUR,400.0,420.0,supplier_quote,Survey Mark,"",2024-03-31
L40150,,178.98,supplier_quote,BRICK HARDWARE,"",2023-06-27
L40150,178.98,178.98,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-10-25
L40150,178.98,178.98,supplier_quote,Bunnings,"",2024-02-26
WCDELIVERY,,50.0,supplier_quote,WC HIRE,"",2023-06-27
WCDELIVERY,50.0,50.0,supplier_quote,HIRE,"",2023-10-19
WCDELIVERY,50.0,50.0,supplier_quote,Dinkum Dunnies,"",2024-03-11
WCPICKUP,,50.0,supplier_quote,WC HIRE,"",2023-06-27
WCPICKUP,50.0,50.0,supplier_quote,HIRE,"",2023-10-19
WCPICKUP,50.0,50.0,supplier_quote,Dinkum Dunnies,"",2024-03-11
PLSR2127,,1202.0,supplier_quote,GARAGE DOORS,"",2023-06-27
PLSR2127,1202.0,1202.0,supplier_quote,Sunstate Garage Doors (Travis Voigt TA),"",2023-09-02
PLSR2424,,1307.0,supplier_quote,GARAGE DOORS,"",2023-06-27
PLSR2424,1307.0,1307.0,supplier_quote,Sunstate Garage Doors (Travis Voigt TA),"",2023-09-02
F52,,22.05,supplier_quote,STEEL MESH,"",2023-06-27
F52,22.05,22.05,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
F62,,70.53,supplier_quote,STEEL MESH,"",2023-06-27
F62,70.53,66.0,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
F72,,79.27,supplier_quote,STEEL MESH,"",2023-06-27
F72,79.27,76.0,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
F72,76.0,72.0,supplier_quote,Mesh And Bar,"",2024-05-09
F82,,101.05,supplier_quote,STEEL MESH,"",2023-06-27
F82,101.05,94.0,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
F82,94.0,93.6,supplier_quote,Mesh And Bar,"",2024-05-09
F82,93.6,102.5,supplier_quote,Building and Construction Supplies PTY Ltd,"",2025-09-22
F92,,127.53,supplier_quote,STEEL MESH,"",2023-06-27
F92,127.53,114.0,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
F92,114.0,117.0,supplier_quote,Mesh And Bar,"",2024-05-09
PLSR2427,,1359.0,supplier_quote,GARAGE DOORS,"",2023-06-27
PLSR2427,1359.0,1359.0,supplier_quote,Sunstate Garage Doors (Travis Voigt TA),"",2023-09-02
PLSR2430,,1041.0,supplier_quote,GARAGE DOORS,"",2023-06-27
PLSR2430,1041.0,1359.0,supplier_quote,Sunstate Garage Doors (Travis Voigt TA),"",2023-09-02
TMRETAINOVER1MET,,55.0,supplier_quote,TERMITE PROTECTION,"",2023-06-27
TMRETAINOVER1MET,55.0,55.0,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
TMCONJNT,,18.0,supplier_quote,TERMITE PROTECTION,"",2023-06-27
TMCONJNT,18.0,18.0,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
TMISOPIER,,22.0,supplier_quote,TERMITE PROTECTION,"",2023-06-27
TMISOPIER,22.0,22.0,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
TMSTRIPSHIELD,,22.6,supplier_quote,TERMITE PROTECTION,"",2023-06-27
TMSTRIPSHIELD,22.6,22.6,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
TMRETAINTO1MET,,65.0,supplier_quote,TERMITE PROTECTION,"",2023-06-27
TMRETAINTO1MET,65.0,65.0,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
TMCONJUN300,,12.0,supplier_quote,TERMITE PROTECTION,"",2023-06-27
TMCONJUN300,12.0,12.0,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
TMREPAIRS,,85.0,supplier_quote,TERMITE PROTECTION,"",2023-06-27
TMREPAIRS,85.0,85.0,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
TMSITEVISIT,,60.0,supplier_quote,TERMITE PROTECTION,"",2023-06-27
TMSITEVISIT,60.0,60.0,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
WAIT,,1.2,supplier_quote,CONCRETE,"",2023-06-27
WAIT,1.2,1.2,supplier_quote,ReadyMix Concrete (Was Excel Concrete Pty Ltd),"",2023-09-02
WAIT,1.2,1.2,supplier_quote,All Weather Trading,"",2023-12-03
EDF,,85.0,supplier_quote,CONCRETE,"",2023-06-27
EDF,85.0,85.0,supplier_quote,ReadyMix Concrete (Was Excel Concrete Pty Ltd),"",2023-09-02
EDF,85.0,85.0,supplier_quote,All Weather Trading,"",2023-12-03
CB16X600X600,,4.71,supplier_quote,STEEL MESH,"",2023-06-27
CB16X600X600,4.71,4.71,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
STR10X1000X200,,1.11,supplier_quote,STEEL MESH,"",2023-06-27
STR10X1000X200,1.11,1.11,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
STR12X800X200,,1.23,supplier_quote,STEEL MESH,"",2023-06-27
STR12X800X200,1.23,1.23,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
STARTERBARS,,2.69,supplier_quote,STEEL MESH,"",2023-06-27
STARTERBARS,2.69,2.69,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
MESHCHAIRS,,13.0,supplier_quote,STEEL MESH,"",2023-06-27
MESHCHAIRS,13.0,13.0,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
MESHCHAIRS,13.0,14.54,supplier_quote,Mesh And Bar,"",2024-05-15
MESHCHAIRS,14.54,16.0,supplier_quote,Building and Construction Supplies PTY Ltd,"",2025-09-22
TMCHAIRS,,7.61,supplier_quote,STEEL MESH,"",2023-06-27
TMCHAIRS,7.61,7.61,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
BLACKPLASTIC,,82.95,supplier_quote,STEEL MESH,"",2023-06-27
BLACKPLASTIC,82.95,82.95,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
TAPE,,4.16,supplier_quote,STEEL MESH,"",2023-06-27
TAPE,4.16,4.16,supplier_quote,Ausreo Pty Ltd,"",2023-09-02
PLSR2130,,846.0,supplier_quote,GARAGE DOORS,"",2023-06-27
PLSR2130,846.0,1202.0,supplier_quote,Sunstate Garage Doors (Travis Voigt TA),"",2023-09-02
PLSR2224,,1307.0,supplier_quote,GARAGE DOORS,"",2023-06-27
PLSR2224,1307.0,1307.0,supplier_quote,Sunstate Garage Doors (Travis Voigt TA),"",2023-09-02
PLSR2227,,1359.0,supplier_quote,GARAGE DOORS,"",2023-06-27
PLSR2227,1359.0,1359.0,supplier_quote,Sunstate Garage Doors (Travis Voigt TA),"",2023-09-02
PLSR2230,,846.0,supplier_quote,GARAGE DOORS,"",2023-06-27
PLSR2230,846.0,1359.0,supplier_quote,Sunstate Garage Doors (Travis Voigt TA),"",2023-09-02
BLCB,,1650.0,supplier_quote,BRICKLAYER,"",2023-06-27
BLCB,1650.0,1650.0,supplier_quote,BSK and associates,"",2023-12-04
BLP,,20.0,supplier_quote,BRICKLAYER,"",2023-06-27
BLP,20.0,20.0,supplier_quote,BSK and associates,"",2023-12-04
BLHR,,40.0,supplier_quote,BRICKLAYER,"",2023-06-27
BLHR,40.0,40.0,supplier_quote,BSK and associates,"",2023-12-04
BLB,,100.0,supplier_quote,BRICKLAYER,"",2023-06-27
BLB,100.0,100.0,supplier_quote,BSK and associates,"",2023-12-04
BB20.01,,2.01,supplier_quote,BRICKS,"",2023-06-27
BB20.01,2.01,2.01,supplier_quote,Austral - Rochedale,"",2023-09-02
BB20.09,,2.1,supplier_quote,BRICKS,"",2023-06-27
BB20.09,2.1,2.1,supplier_quote,Austral - Rochedale,"",2023-09-02
BB20.10,,1.36,supplier_quote,BRICKS,"",2023-06-27
BB20.10,1.36,1.36,supplier_quote,Austral - Rochedale,"",2023-09-02
BB20.03,,1.15,supplier_quote,BRICKS,"",2023-06-27
BB20.03,1.15,1.15,supplier_quote,Austral - Rochedale,"",2023-09-02
MGP129035,,2.51,supplier_quote,TIMBER FRAME,"",2023-06-27
TMXTRAWIDE,,3.0,supplier_quote,TERMITE PROTECTION,"",2023-06-27
TMXTRAWIDE,3.0,3.0,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
TMPERIM,,16.5,supplier_quote,TERMITE PROTECTION,"",2023-06-27
TMPERIM,16.5,16.5,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
TMPENDRAIN,,16.0,supplier_quote,TERMITE PROTECTION,"",2023-06-27
TMPENDRAIN,16.0,16.0,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
TMSFSC,,16.0,supplier_quote,TERMITE PROTECTION,"",2023-06-27
TMSFSC,16.0,16.0,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
BLANKETCJOINT,,10.0,supplier_quote,TERMITE PROTECTION,"",2023-06-27
BLANKETCJOINT,10.0,10.0,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
TMPERIMQUOTED,,1.0,supplier_quote,TERMITE PROTECTION,"",2023-06-27
TMPERIMQUOTED,1.0,1.0,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
PLY2412,,16.91,supplier_quote,TIMBER FRAME,"",2023-06-27
PLY2709,,15.48,supplier_quote,TIMBER FRAME,"",2023-06-27
FJPR6631,,6.6,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-10-18
FJPR6631,6.6,6.6,supplier_quote,Bunnings,"",2024-02-26
FJPR6642,,9.32,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-10-18
FJPR6642,9.32,8.48,supplier_quote,Bunnings,"",2024-02-26
FOILAG135060,,125.29,supplier_quote,SOFFIT,"",2023-06-27
FOILAG135060,125.29,125.29,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
FOILAG135060,125.29,125.29,supplier_quote,HARDWARE,"",2023-10-19
FOILAG135060,125.29,125.29,supplier_quote,Bunnings,"",2024-02-26
VSOFI24,,6.35,supplier_quote,SOFFIT,"",2023-06-27
VSOFI24,6.35,6.35,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
VSOFI24,6.35,6.35,supplier_quote,HARDWARE,"",2023-10-19
VSOFI24,6.35,6.35,supplier_quote,Bunnings,"",2024-02-26
SOF62412,,32.42,supplier_quote,SOFFIT,"",2023-06-27
SOF62412,32.42,32.42,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
SOF62412,32.42,32.42,supplier_quote,HARDWARE,"",2023-10-19
SOF62412,32.42,32.42,supplier_quote,Bunnings,"",2024-02-26
TMPENLGE,,16.0,supplier_quote,TERMITE PROTECTION,"",2023-06-27
TMPENLGE,16.0,16.0,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
TMCONJNT400,,15.0,supplier_quote,TERMITE PROTECTION,"",2023-06-27
TMCONJNT400,15.0,15.0,supplier_quote,Bittn Australia Pty Ltd,"",2023-09-02
EDLFREEDOM,,703.5,supplier_quote,BRICKS,"",2023-06-27
EDLFREEDOM,703.5,703.5,supplier_quote,Austral - Rochedale,"",2023-09-02
EDLFREEDOM,703.5,982.0,supplier_quote,Austral - Rochedale,"",2024-03-13
EDLFREEDOM,982.0,1042.0,supplier_quote,Austral - Rochedale,"",2024-12-08
GP76,,692.7,supplier_quote,BRICKS,"",2023-06-27
GP76,692.7,692.7,supplier_quote,Austral - Rochedale,"",2023-09-02
110C,,692.7,supplier_quote,BRICKS,"",2023-06-27
110C,692.7,692.7,supplier_quote,Austral - Rochedale,"",2023-09-02
CONCAVITYFILL,,150.0,supplier_quote,CONCRETOR,"",2023-06-27
BLBOX,,170.0,supplier_quote,BRICKLAYER,"",2023-06-27
BLBOX,170.0,170.0,supplier_quote,BSK and associates,"",2023-12-04
SE,,1850.0,supplier_quote,BRICKLAYER,"",2023-06-27
SE,1850.0,1850.0,supplier_quote,BSK and associates,"",2023-12-04
SOF62712,,33.92,supplier_quote,SOFFIT,"",2023-06-27
SOF62712,33.92,33.92,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
SOF62712,33.92,33.92,supplier_quote,HARDWARE,"",2023-10-19
SOF62712,33.92,33.92,supplier_quote,Bunnings,"",2024-02-26
SOF3009,,18.16,supplier_quote,SOFFIT,"",2023-06-27
SOF3009,18.16,18.16,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
SOF3009,18.16,18.16,supplier_quote,HARDWARE,"",2023-10-19
SOF3009,18.16,18.16,supplier_quote,Bunnings,"",2024-02-26
SOF63012,,50.02,supplier_quote,SOFFIT,"",2023-06-27
SOF63012,50.02,50.02,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
SOF63012,50.02,50.02,supplier_quote,HARDWARE,"",2023-10-19
SOF63012,50.02,50.02,supplier_quote,Bunnings,"",2024-02-26
HTEX249,,24.05,supplier_quote,EXTERNAL CLADDING,"",2023-06-27
HTEX249,24.05,24.05,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-12-19
HTEX249,24.05,43.15,supplier_quote,Bunnings,"",2024-02-26
HTEX279,,24.82,supplier_quote,EXTERNAL CLADDING,"",2023-06-27
HTEX279,24.82,24.82,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-12-19
HTEX279,24.82,24.82,supplier_quote,Bunnings,"",2024-02-26
20MMDG,,47.0,supplier_quote,LANDSCAPING,"",2023-06-27
RDBASEM3,,43.0,supplier_quote,LANDSCAPING,"",2023-06-27
ADDCHARGE,,10.0,supplier_quote,SITE WORKS,"",2023-06-27
ADDCHARGE,10.0,10.0,supplier_quote,SITE CLEAN,"",2023-10-25
ADDCHARGE,10.0,10.0,supplier_quote,BWS Earthworks,"",2023-12-04
ADDCHARGE,10.0,10.0,supplier_quote,Heartwood Industries Pty Ltd,"",2024-02-28
SSFL,,145.0,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
SSFL,145.0,145.0,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
71X4000,,172.74,supplier_quote,PLUMBING FITOFF GEAR,"",2023-06-27
71X4000,172.74,172.74,supplier_quote,Harvey Norman Commercial QLD,"",2023-09-02
71X4000,172.74,188.45,supplier_quote,Harvey Norman Commercial QLD,"",2024-12-11
BLSILL,,25.0,supplier_quote,BRICKLAYER,"",2023-06-27
BLSILL,25.0,25.0,supplier_quote,BSK and associates,"",2023-12-04
BLTIES,,15.0,supplier_quote,BRICKLAYER,"",2023-06-27
BLTIES,15.0,15.0,supplier_quote,BSK and associates,"",2023-12-04
BB20.20,,2.04,supplier_quote,BRICKS,"",2023-06-27
BB20.20,2.04,2.04,supplier_quote,Austral - Rochedale,"",2023-09-02
BB20.21,,2.09,supplier_quote,BRICKS,"",2023-06-27
BB20.21,2.09,2.09,supplier_quote,Austral - Rochedale,"",2023-09-02
DELFEEBNE,,16.2,supplier_quote,BRICKS,"",2023-06-27
DELFEEBNE,16.2,16.2,supplier_quote,Austral - Rochedale,"",2023-09-02
DELFEESUNCOAST,,16.2,supplier_quote,BRICKS,"",2023-06-27
DELFEESUNCOAST,16.2,16.2,supplier_quote,Austral - Rochedale,"",2023-09-02
DELFEETWBA,,16.2,supplier_quote,BRICKS,"",2023-06-27
DELFEETWBA,16.2,16.2,supplier_quote,Austral - Rochedale,"",2023-09-02
JAMB16330,,12.3,supplier_quote,Pre Hung Doors (PHD),"",2023-10-21
FJPR3111,,1.62,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-10-18
FJPR3111,1.62,1.62,supplier_quote,Bunnings,"",2024-02-26
HDE770,,50.4,supplier_quote,ENTRY DOORS,"",2023-06-27
HDE770,50.4,50.4,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
CP10060,,0.38,supplier_quote,HARDWARE,"",2023-06-27
CP10060,0.38,0.38,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
CP10060,0.38,0.38,supplier_quote,HARDWARE,"",2023-10-19
CP10060,0.38,0.38,supplier_quote,Bunnings,"",2024-02-26
WF11375,,22.34,supplier_quote,EXTERNAL CLADDING,"",2023-06-27
WF11375,22.34,22.34,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-12-19
WF11375,22.34,22.34,supplier_quote,Bunnings,"",2024-02-26
WF7538,,17.82,supplier_quote,EXTERNAL CLADDING,"",2023-06-27
WF7538,17.82,17.82,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-12-19
WF7538,17.82,17.82,supplier_quote,Bunnings,"",2024-02-26
NC753.8100,,11.18,supplier_quote,HARDWARE,"",2023-06-27
NC753.8100,11.18,11.18,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
NC753.8100,11.18,11.18,supplier_quote,HARDWARE,"",2023-10-19
NC753.8100,11.18,11.18,supplier_quote,Bunnings,"",2024-02-26
FJPR4242,,6.0,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-10-18
FJPR4242,6.0,5.26,supplier_quote,Bunnings,"",2024-02-26
VSOF2406,,22.05,supplier_quote,SOFFIT,"",2023-06-27
VSOF2406,22.05,22.05,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
VSOF2406,22.05,22.05,supplier_quote,HARDWARE,"",2023-10-19
VSOF2406,22.05,22.05,supplier_quote,Bunnings,"",2024-02-26
VSOF24075,,27.6,supplier_quote,SOFFIT,"",2023-06-27
VSOF24075,27.6,27.6,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
VSOF24075,27.6,27.6,supplier_quote,HARDWARE,"",2023-10-19
VSOF24075,27.6,17.68,supplier_quote,Bunnings,"",2024-02-26
VSOFI18,,4.43,supplier_quote,SOFFIT,"",2023-06-27
VSOFI18,4.43,4.43,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
VSOFI18,4.43,4.43,supplier_quote,HARDWARE,"",2023-10-19
VSOFI18,4.43,4.43,supplier_quote,Bunnings,"",2024-02-26
SOF1812,,21.24,supplier_quote,SOFFIT,"",2023-06-27
SOF1812,21.24,21.24,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
SOF1812,21.24,21.24,supplier_quote,HARDWARE,"",2023-10-19
SOF1812,21.24,21.95,supplier_quote,Bunnings,"",2024-02-26
JM4524,,1.9,supplier_quote,SOFFIT,"",2023-06-27
JM4524,1.9,1.9,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
JM4524,1.9,1.9,supplier_quote,HARDWARE,"",2023-10-19
JM4524,1.9,1.04,supplier_quote,Bunnings,"",2024-02-26
JM453,,1.77,supplier_quote,SOFFIT,"",2023-06-27
JM453,1.77,1.77,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
JM453,1.77,1.77,supplier_quote,HARDWARE,"",2023-10-19
JM453,1.77,1.77,supplier_quote,Bunnings,"",2024-02-26
JM624,,3.06,supplier_quote,SOFFIT,"",2023-06-27
JM624,3.06,3.06,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
JM624,3.06,3.06,supplier_quote,HARDWARE,"",2023-10-19
JM624,3.06,3.06,supplier_quote,Bunnings,"",2024-02-26
JM63,,3.83,supplier_quote,SOFFIT,"",2023-06-27
JM63,3.83,3.83,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
JM63,3.83,3.83,supplier_quote,HARDWARE,"",2023-10-19
JM63,3.83,3.83,supplier_quote,Bunnings,"",2024-02-26
WF5038,,16.4,supplier_quote,EXTERNAL CLADDING,"",2023-06-27
WF5038,16.4,16.4,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-12-19
WF5038,16.4,12.23,supplier_quote,Bunnings,"",2024-02-26
WF5038,12.23,16.4,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2024-11-30
DECSCREEFINE,,25.0,supplier_quote,LANDSCAPING,"",2023-06-27
ACP30M,,15.0,supplier_quote,CONCRETE PUMPING,"",2023-06-27
LAMINATE,,1.0,supplier_quote,FLOOR COVERING,"",2023-06-27
LAMINATE,1.0,1.0,supplier_quote,Flooring Creations QLD,"",2023-09-02
VINYLFLR,,1.0,supplier_quote,FLOOR COVERING,"",2023-06-27
VINYLFLR,1.0,1.0,supplier_quote,Flooring Creations QLD,"",2023-09-02
HDE820,,50.4,supplier_quote,ENTRY DOORS,"",2023-06-27
HDE820,50.4,50.4,supplier_quote,Pre Hung Doors (PHD),"",2023-10-31
SOF1809,,17.18,supplier_quote,SOFFIT,"",2023-06-27
SOF1809,17.18,17.18,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
SOF1809,17.18,17.18,supplier_quote,HARDWARE,"",2023-10-19
SOF1809,17.18,17.18,supplier_quote,Bunnings,"",2024-02-26
SOF24075,,17.69,supplier_quote,SOFFIT,"",2023-06-27
SOF24075,17.69,17.69,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
SOF24075,17.69,17.69,supplier_quote,HARDWARE,"",2023-10-19
SOF24075,17.69,18.27,supplier_quote,Bunnings,"",2024-02-26
SOF2409,,14.51,supplier_quote,SOFFIT,"",2023-06-27
SOF2409,14.51,14.51,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-09-02
SOF2409,14.51,14.51,supplier_quote,HARDWARE,"",2023-10-19
SOF2409,14.51,14.51,supplier_quote,Bunnings,"",2024-02-26
WB4200250,,14.62,supplier_quote,EXTERNAL CLADDING,"",2023-06-27
WB4200250,14.62,14.62,supplier_quote,Finlaysons Timber & Hardware Pty Ltd,"",2023-12-19
WB4200250,14.62,14.62,supplier_quote,Bunnings,"",2024-02-26
LOSPGMP10,,2.46,supplier_quote,TIMBER FRAME,"",2023-06-27
LOSPMGP121,,2.81,supplier_quote,TIMBER FRAME,"",2023-06-27
